loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score,false_loanword_model,false_loanword,sim_eng_ger,similarity_word_eng_ger,fl_ger
Brethauer,Brethauer,Der Brethauer von Bayern war bekannt für seine Liebe zu traditionellen Biergärten.,The Brethauer of Bavaria was known for his love for traditional beer gardens.,The Brethauer from Bavaria was known for his love of traditional beer gardens.,Brethauer,loan,0.584706532697313,0.8653846153846154,"['brethauer', 'beer']",The,"[0.3943404, 0.60096765]","[[0.7281039, 0.7281039], [0.36791992, 0.67627335]]",['beer']
Pille,Pille,"Die Ärztin gab mir eine Pille, um meine Blutgerinnung zu regulieren.",The doctor gave me a pill to regulate my blood clotting.,The doctor gave me a pill to regulate my blood clotting.,Pill,loan,1.0000000000000004,0.9996243425995492,"['doctor', 'pill']",false,,"[[0.2908578, 0.7062636], [0.672817, 0.73559844]]","['doctor', 'pill']"
Bergfeld,Bergfeld,"Der Bergfeld war ein beliebter Ort für die Fußgänger, um den Sonnenuntergang zu genießen.",The Bergfeld was a popular place for pedestrians to enjoy the sunset.,The mountain field was a popular spot for pedestrians to enjoy the sunset.,Mountain field,loan,0.5445178846139405,0.9063588552694488,['mountain'],false,,"[[0.4105157, 0.66156775]]",['mountain']
Nimmer,Nimmer,"Der alte Mann sagte nie, er würde bald gehen.",The old man never said he'd leave soon.,The old man said never he would go.,Never,loan,0.2110534063187263,0.5575,[],false,,[],[]
Grupp,Grupp,Die Grupp von Freunden verbrachte den ganzen Tag im Park.,The group of friends spent the whole day in the park.,The group of friends spent the whole day in the park.,Group,loan,1.0000000000000004,0.9996243425995492,[],false,,[],[]
Venter,Venter,"Der Arzt untersuchte den Patienten sorgfältig, um das Venter zu erkennen.",The doctor carefully examined the patient to detect the venter.,The doctor examined the patient carefully in order to identify the belly.,Venter,loan,0.1674765944848822,0.6885723039215688,['doctor'],The Doctor,"[0.38220033, 0.6947188]","[[0.35730547, 0.6952472]]",['doctor']
yager,Jäger,Der Jäger jagte die Hasen im Wald.,The hunter chased the rabbits in the woods.,The hunter hunted the rabbits in the forest.,Hunters,loan,0.3688939732334405,0.7361111111111112,"['hunter', 'rabbits']",false,,"[[0.3647442, 0.80526775], [0.3660241, 0.8048004]]","['hunter', 'rabbits']"
Dern,Dern,"Der Dern von der Arbeit ging ins Kino, um sich von den langen Tagen zu erholen.",The Dern from work went to the cinema to recover from the long days.,The Dern of the work went to the cinema to get some rest from the long days.,Of which:,loan,0.4989070972910271,0.8236208236208235,['cinema'],The,"[0.501446, 0.6395512]","[[0.27942115, 0.6374824]]",['cinema']
Schrader,Schrader,Der Schrader von der Firma war ein bekannter Name für die Herstellung von Luftzubehörgeräten.,The Schrader from the company was a well-known name for the manufacture of air accessories.,The Schrader from the company was a well-known name for the production of air hose accessories.,Schrader,loan,0.6901670171940029,0.9225908906609002,['hose'],false,,"[[0.3389894, 0.68110526]]",['hose']
Kruger,Krüger,Der Fußballprofi Hans-Jörg Krüger war ein Meister der Taktik auf dem Platz.,The football pro Hans-Jörg Krüger was a master of tactics on the course.,The football professional was a master of tactics on the field.,Kruger,loan,0.495958668188253,0.6992669753086419,"['football', 'master']",false,,"[[0.23861954, 0.58985925], [0.20963934, 0.60587925]]","['football', 'master']"
Berchtold,Berchtold,Der berühmte Architekt Berchtold entwarf die Fassade des Schlosses in Innsbruck.,The famous architect Berchtold designed the façade of the castle in Innsbruck.,The architect Berchtold designed the façade of the Innsbruck Castle.,Berchtold,loan,0.5201772843458371,0.6726694915254237,"['architect', 'berchtold', 'façade', 'innsbruck']",false,,"[[0.48884988, 0.6707358], [0.8095504, 0.8095504], [0.37554172, 0.77746844], [0.5894165, 0.72817427]]","['architect', 'façade', 'innsbruck']"
Hauswirth,Hauswirth,Der Hauswirth bestrich die Blumen im Garten.,The landlord painted the flowers in the garden.,The housekeeper brushed the flowers in the garden.,Housekeeper,loan,0.6104735835807847,0.7361111111111112,['housekeeper'],false,,"[[0.26305816, 0.7699059]]",['housekeeper']
basset horn,Bassetthorn,Der Bassetthorn ist ein bekanntes Wachstumsmerkmal der Hirsche.,The Bassetthorn is a well-known growth feature of the deer.,The Bassetthorn is a well-known growth marker of hares.,Basset horn,loan,0.502658727004553,0.6792413935271077,['bassetthorn'],The,"[0.2828552, 0.3053388]","[[0.71912277, 0.71912277]]",[]
Ausbruch,Ausbruch,"Der Politiker gab bekannt, dass er einen Ausbruch der Proteste vermeiden würde.",The politician announced that he would avoid an outbreak of protests.,"Der Politiker gab bekannt, dass er einen Ausbruch der Proteste vermeiden würde.",Outbreak,loan,0.0283983872256778,0.0,[],Der,"[0.56694824, 0.6388483]",[],[]
Gottwald,Gottwald,Der Politiker Otto von Bismarck war ein enger Freund des österreichischen Ödön von Gottwald.,The politician Otto von Bismarck was a close friend of the Austrian Ödön von Gottwald.,Der Politiker Otto von Bismarck was an close friend of Austrian Ödön von Gottwald.,Gottwald,loan,0.4617268461265336,0.7307670974541015,"['otto', 'bismarck', 'an']",Ödön,"[0.6059476, 0.76293105]","[[0.5371705, 0.7968019], [0.60638654, 0.7114623], [0.4102137, 0.7219567]]","['otto', 'bismarck', 'an']"
gulasch,Gulasch,Der kleine Mann kaufte ein Gulasch im Café und trank es alleine.,The little man bought a goulash in the café and drank it alone.,The little man bought a goulash in the café and drank it alone.,Goulash,loan,1.0000000000000004,0.9997724169321802,"['café', 'drank', 'it']",false loanword,"[0, 0]","[[0.38132387, 0.753498], [0.37584496, 0.64154243], [0.3450703, 0.65764654]]","['café', 'drank', 'it']"
Knopf,Knopf,"Der kleine Mann legte den Knopf auf das Radio, um die Nachrichten zu hören.",The little man put the button on the radio to hear the news.,The little man pressed the button on the radio to listen to the news.,Button,loan,0.4935578819979932,0.8828986429177269,"['button', 'radio']",false,,"[[0.32415754, 0.6904823], [0.275317, 0.6155317]]","['button', 'radio']"
Verfremdungseffekt,Verfremdungseffekt,"Der Film war so überzeugend, dass ich mich sofort in die Welt der Charaktere hineinversetzt hatte und den Verfremdungseffekt spürte, als ob ich wirklich dort lebte.",The film was so convincing that I immediately moved into the world of characters and felt the alienation effect as if I really lived there.,"Der Film war so überzeugend, dass ich mich sofort in die Welt der Charaktere hineinversetzt hatte und den Verfremdungseffekt spürte, als ob ich wirklich dort lebte.",Alienation effect,loan,0.015301683686839,0.0398406374501992,['mich'],Der,"[0.53148127, 0.771591]","[[0.5511811, 0.9058981]]",['mich']
Zenker,Zenker,"Der Arzt untersuchte den Patienten mit einer Blutung am rechten Unterarm und sagte: ""Es ist ein klassischer Zenker-Syndrom.""","The doctor examined the patient with a bleeding on the right forearm and said, ""It's a classic Zenker syndrome.""","The doctor examined the patient with a right arm hemorrhage and said, ""It's a classic Zenker syndrome.""",Zenker,loan,0.7020458686590516,0.7723404255319148,"['doctor', 'arm', 'zenker']",Zenker,"[0.8515929, 0.8515929]","[[0.23719479, 0.7905972], [0.2801246, 0.740479], [0.8515929, 0.8515929]]","['doctor', 'arm']"
Saam,Dom,Der Dom in Rom ist ein beliebtes Ziel für Touristen.,The Cathedral in Rome is a popular destination for tourists.,The Dom in Rom is a popular tourist destination.,Cathedral,hard_negative,0.1746776850445777,0.4505050505050505,[],false,,[],[]
Dreiser,Dreiser,"Der Lehrer erzählte uns von der Geschichte des Dreslers, einem berühmten deutschen Komponisten.","The teacher told us about the story of Dresler, a famous German composer.","The teacher told us about the history of the Dresler, a famous German composer.",Threesome,loan,0.6865065103648592,0.8828986429177269,['teacher'],Dresler,"[0, 0]","[[0, 0]]",[]
Jost,Jost,Der kleine Jost saß am Fenster und beobachtete die Schatten auf dem Boden.,Little Jost sat by the window and watched the shadows on the floor.,Der kleine Jost saß am Fenster und beobachtete die Schatten auf dem Boden.,Jost,loan,0.0337715641433785,0.0384615384615384,['jost'],Der,"[0.49271792, 0.59343064]","[[1.0, 1.0]]",[]
Wohlgemuth,Wohlgemuth,"Der Wohlgemuthete Mann ging zum Café und bestellte ein Bier, während er über seine Arbeit nachdachte.",The well-meaning man went to the café and ordered a beer while he thought about his work.,The Wohlgemuthete Mann went to the café and ordered a beer while thinking about his work.,Cheerful,loan,0.6053011982655684,0.7645040439760513,"['mann', 'café', 'beer']",The,"[0.46690065, 0.56815934]","[[0.3675368, 0.5233358], [0.23199461, 0.6129977], [0.21202792, 0.64288783]]","['mann', 'café', 'beer']"
historism,Historismus,"Der Historiker bemerkte, wie der Begriff historismus in den 1920er Jahren zunächst als politische Ideologie verwendet wurde, bevor er schließlich zu einer Theorie des sozialen Erbes wurde.","The historian noted how the term historism was first used as a political ideology in the 1920s, before finally becoming a theory of social heritage.",The historian noted how the term historicism was initially used as a political ideology in the 1920s before it eventually became a theory of social inheritance.,Historism,loan,0.5331034421473966,0.7500744942667005,"['historian', 'historicism', 'political', 'ideology', '1920s', 'it']",historicism,"[0.58193254, 0.81075406]","[[0.3580581, 0.7869642], [0.58193254, 0.81075406], [0.46394044, 0.76748246], [0.46388024, 0.7946111], [0.38013467, 0.7513304], [0.30911696, 0.6968454]]","['historian', 'historicism', 'political', 'ideology', '1920s', 'it']"
Beitz,Beitz,Der Beitz im Keller war voller alten Schmuckstücke.,The pickle in the basement was full of old jewels.,The beets in the cellar were full of old jewelry pieces.,Beets,loan,0.1724222128976662,0.6657910689028086,"['beets', 'cellar', 'jewelry']",false,,"[[0.36448178, 0.7092508], [0.21850562, 0.66923374], [0.2628524, 0.6800823]]","['beets', 'cellar', 'jewelry']"
torte,Torte,Die Familie bestellte eine Torte für den Geburtstag ihres Sohnes.,The family ordered a cake for her son's birthday.,The family ordered a cake for their son's birthday.,Cake,loan,0.6580370064762461,0.8819444444444444,"['family', 'cake', ""son's""]",false,,"[[0.2521292, 0.4730435], [0.34360415, 0.5356417], [0.24233736, 0.49726644]]","['family', 'cake', ""son's""]"
Kuske,Kuske,Der Kuske fand sich auf dem kleinen Hügel im Osten Berlins wieder.,The Kuske was found on the small hill in East Berlin.,The small hill in eastern Berlin where he found himself.,Kuske,loan,0.1574388460998318,0.4440366972477064,"['hill', 'berlin']",false,,"[[0.23840119, 0.7427831], [0.2632069, 0.6203543]]","['hill', 'berlin']"
noumenon,Noumenon,"Der Philosoph Kant beschäftigte sich mit dem Konzept des Noumenons, das die Realität als etwas Seiendes und Wesentliches bezeichnete, das unmittelbarer Zugriff auf hat.","The philosopher Kant dealt with the concept of the noumenon, which called reality something existing and essential that has direct access to it.","The philosopher Kant was occupied with the concept of the noumenon, which referred to reality as something existing and essential that directly affects us.",Noumenone,loan,0.4685280966381536,0.726568702347249,"['noumenon,']",The,"[0.43678114, 0.715029]","[[0.7722929, 0.81641024]]","['noumenon,']"
Klug,Klug,Der Klugere Hund versteckte das Geschenk hinter der Blume.,The smarter dog hid the gift behind the flower.,The clever dog hid the gift behind the flower.,Smart,loan,0.7825422900366438,0.8819444444444444,[],false,,[],[]
Goers,Görs,"Der Lehrer sprach ""Görs"" auf die Schüler, um sie zu ermutigen, ihre Sprache weiterzuentwickeln.","The teacher spoke ""Görs"" to the students to encourage them to develop their language.","The teacher spoke ""Görse"" on the students to encourage them to further develop their language.",Görs,loan,0.5475235665340891,0.8444148936170212,['teacher'],Göre,"[0, 0]","[[0.36086434, 0.7804163]]",['teacher']
Ubben,Ubben,"Der Hund rannte durch den Wald, um nach einem kleinen Hasen zu suchen, der unter dem Baum Ubben versteckt war.",The dog ran through the forest to look for a little rabbit hidden under the tree Ubben.,"Der Hund rannte durch den Wald, um einen kleinen Hasen zu suchen, der unter dem Baum Ubben versteckt war.",Ubbs,loan,0.0205402683123063,0.0,['rannte'],Ubben,"[0.99583524, 0.99583524]","[[0.3004827, 0.8858639]]",['rannte']
Reining,Reining,Der Reiner im Schloss war sehr bekannt für seine Fähigkeiten.,The Reiner in the castle was very well known for his abilities.,The Reiner in the castle was very well known for his skills.,Reining,loan,0.8423626743789753,0.9163223140495868,"['reiner', 'castle']",false,,"[[0, 0], [0, 0]]",[]
Prinz,Prinz,Der Prinz besuchte die Universität und studierte Politikwissenschaft.,The Prince attended the university and studied political science.,The Principe visited the university and studied political science.,Prince,loan,0.6606328636027612,0.7687074829931974,"['political', 'science.']",false,,"[[0.22879545, 0.72207487], [0.24059494, 0.61833584]]","['political', 'science.']"
Hillesheim,Hillesheim,"Der Tourist fand sich in Hillesheim wieder, wo er den alten Schloss besuchte.","The tourist found himself in Hillesheim, where he visited the old castle.",The tourist found himself in Hillesheim where he visited the old castle.,Hillesheim,loan,0.7881929718099911,0.9139118457300276,"['hillesheim', 'castle.']",Hillesheim,"[0.72779614, 0.72779614]","[[0.72779614, 0.72779614], [0.3859884, 0.5851737]]",['castle.']
Zenger,Zenger,Der Journalist Karl Zenger war bekannt für seine unabhängigen Meinungen und kritischen Artikel gegen die Regierung.,The journalist Karl Zenger was known for his independent opinions and critical articles against the government.,Der Journalist Karl Zenger was known for his independent opinions and critical articles against the government.,Center,loan,0.8702397637697911,0.9373611111111112,"['karl', 'zenger']",Der,"[0.4788312, 0.7167168]","[[0.6027653, 0.70990247], [0.8541025, 0.8541025]]",['karl']
Ernst,Ernst,Ernst saß am Fenster und dachte über seine Zukunft nach.,Ernst sat by the window and thought about his future.,He sat at the window and thought about his future.,Serious,loan,0.6989307622784945,0.7937500000000002,['sat'],false,,"[[0.4246094, 0.5748762]]",['sat']
Gaumer,Gaumer,"Der Gaumer führte uns durch den Wald, wo wir unsere Karte studierten.","The Gaumer led us through the forest, where we studied our map.","The speaker and their group followed the guide through the forest, where they studied our map.",Gaumer,loan,0.3457913759237496,0.6281502016129034,['guide'],false,,"[[0.3130547, 0.64597666]]",['guide']
autotomy,Autotomie,"Der Chirurg lehrte die Patienten, dass eine Autotomie ein chirurgischer Eingriff ist, bei dem ein Teil des Körpers entfernt wird.",The surgeon taught the patients that autotomy is a surgical procedure in which part of the body is removed.,The surgeon taught patients that an autotomy is a surgical procedure where a part of the body is removed.,Autotomy,loan,0.5660049803302034,0.8068462171052632,"['surgeon', 'an', 'autotomy']",autotomy,"[0.65376365, 0.7855642]","[[0.38574535, 0.71851516], [0.33163327, 0.7202972], [0.65376365, 0.7855642]]","['surgeon', 'an', 'autotomy']"
Zenz,Zenz,Der Zenz aus dem Wald kam ins Haus und begann zu singen.,The Zent from the forest came into the house and began to sing.,The speaker is a bird,Zenz,loan,0.0176575167772068,0.040983606557377,[],The,"[0.10984331, 0.45232958]",[],[]
Sommerfeld,Sommerfeld,Der Physiker Sommerfeld studierte die Theorie der Quantenmechanik auf der Universität Frankfurt am Main.,The physicist Sommerfeld studied the theory of quantum mechanics at the University of Frankfurt am Main.,The physicist Sommerfeld studied the theory of quantum mechanics at the University of Frankfurt in Germany.,Summer field,loan,0.8193228857188173,0.8748405612244898,"['physicist', 'sommerfeld', 'quantum', 'mechanics', 'frankfurt']",The,"[0.39887357, 0.6850892]","[[0.508597, 0.6731609], [0.8124948, 0.8124948], [0.36381078, 0.73463], [0.34192324, 0.7116642], [0.38121468, 0.7011082]]","['physicist', 'quantum', 'mechanics', 'frankfurt']"
Weinzierl,Weinzierl,Der Weinzierl im Café war sehr lecker.,The wine in the café was very tasty.,The wine drop in the café was very delicious.,Wine orchards,loan,0.4671379777281999,0.854119425547997,['café'],false,,"[[0.3280846, 0.72676563]]",['café']
Full,Full,"Der Kaffee war voll, als wir uns am Fenster saßen.",The coffee was full when we sat by the window.,The coffee was full as we sat at the window.,Full,loan,0.3781790427652475,0.7789062500000001,['sat'],false,,"[[0, 0]]",[]
Fleischer,Fleischer,Der kleine Fleischer in der Nähe kaufte immer frische Eier für seine Mutter.,The little butcher nearby always bought fresh eggs for his mother.,The little fisherman near by bought always fresh eggs for his mother.,Meater,loan,0.4525888007890558,0.775219664108553,['fisherman'],false loanword,"[0, 0]","[[0.48122197, 0.7232573]]",['fisherman']
Knust,Knust,"Der kleine Hund ran auf das Knust der Frau, während sie im Garten saß.",The little dog hit the woman's knust while she was sitting in the garden.,"The little dog ran past the woman's face, while she sat in the garden.",Knust,loan,0.2696698152099016,0.7668240850059032,"[""woman's"", 'sat']",false loanword,"[0, 0]","[[0.28246677, 0.544719], [0.1919636, 0.45028287]]","[""woman's"", 'sat']"
Arlberg Pass,unspielbar,"Der Film war unspielbar für Kinder, weil er sehr ernst und nicht zum Lachen kam.",The film was unplayable for children because it came very seriously and not to laugh.,The film was unsuitable for children because it was very serious and did not come to them as a joke.,Unplayable,hard_negative,0.1881478574691709,0.6182351372967209,"['film', 'it']",false,,"[[0.2995566, 0.6807022], [0.35158455, 0.64414567]]","['film', 'it']"
Hornburg,Hallenbad,Der Mann schwamm im Hallenbad und machte sich dann auf den Weg zum Café.,The man swam in the indoor pool and then set off for the café.,The man swam in the hall bath and then went on his way to the café.,Indoor pool,hard_negative,0.3146660996956415,0.6220657276995307,"['swam', 'café.']",false,,"[[0.2826117, 0.6466016], [0.25475422, 0.6228193]]","['swam', 'café.']"
Holbach,Holbach,"Der Philosoph David Hume studierte die Ideen von Johann Gottlieb Fichte, bevor er zu Holbach reiste.",The philosopher David Hume studied the ideas of Johann Gottlieb Fichte before travelling to Holbach.,The philosopher David Hume studied the ideas of Johann Gottlieb Fichte before he traveled to Holbach.,Holbach,loan,0.7624658586234858,0.9922001471670346,['johann'],false loanword,"[0, 0]","[[0.45794123, 0.8143242]]",['johann']
Vogler,Vogler,"Der Vogler stand auf dem Dach des Hauses und beobachtete die Vögel, während er ein Buch liest.",The Vogler stood on the roof of the house and watched the birds while reading a book.,The bird perched on the roof of the house and watched the birds while he read a book.,Vogler,loan,0.6272517339014034,0.8736842105263158,"['roof', 'house', 'birds']",false,,"[[0.27098143, 0.64168334], [0.35685003, 0.6807886], [0.3429343, 0.685745]]","['roof', 'house', 'birds']"
Piltz,Pilz,Der kleine Pilz über der Blume blieb unberührt.,The little mushroom above the flower remained untouched.,The little fungus remained untouched.,Mushroom,loan,0.2304318198457308,0.4099025974025974,[],false,,[],[]
Ruhe,Ruhe,Die Familie verbrachte eine ruhige Sonntagsmorgen im Park.,The family spent a quiet Sunday morning in the park.,The family spent a quiet Sunday morning in the park.,Silence,loan,1.0000000000000004,0.9995,['family'],false,,"[[0.34565768, 0.37609017]]",['family']
ordoliberal,Ordoliberalismus,"Der Bürgermeister sprach über die Rolle der Regierung im Ordoliberalismus, wie sie von Carl Schmitt dargestellt wurde.","The mayor spoke about the role of the government in Ordoliberalism, as presented by Carl Schmitt.","The Bürgermeister spoke about the role of government in ordoliberalism, as depicted by Carl Schmitt.",Ordoliberalism,loan,0.4021348086606335,0.7774180343120837,"['government', 'ordoliberalism,', 'carl', 'schmitt.']",false,,"[[0.54563355, 0.776702], [0.87091625, 0.88808703], [0.21539402, 0.81121075], [0.3634653, 0.7682231]]","['government', 'ordoliberalism,', 'carl', 'schmitt.']"
Stichter,Stichter,"Der Stichter im Büro stand auf und sagte: ""Ich muss mich jetzt melden.""","The stabster in the office got up and said, ""I have to get in touch now.""","Der Stichter im Büro stand auf und sagte: ""I must myself now.""",Stitched,loan,0.0891499364542465,0.0641025641025641,"['stichter', 'im']",must,"[0.22297883, 0.6446465]","[[0.9678355, 0.9678355], [0.6536633, 0.644073]]",[]
Vogeler,Vogeler,Die Vogeler sammelten frische Blätter für ihre Käppchen.,The birds collected fresh leaves for their capes.,The birds gathered fresh leaves for their little hats.,Birds,loan,0.3246679154750989,0.8629377676996723,['birds'],false,,"[[0.6059348, 0.7443127]]",['birds']
sastrugi,Sastrugi,"Die Sastrugi auf dem Waldweg waren sehr groß, weil der Wetter im Sommer so heiß war.",The Sastrugi on the forest path were very large because the weather was so hot in summer.,The Sastrugi on the forest path were very large because the weather in summer was so hot.,Sastrugi,loan,0.7634415047119859,0.8788235294117647,['summer'],Sastrugi,"[0.8311468, 0.8311468]","[[0.26758817, 0.7120498]]",['summer']
Sonne,Sonne,Die Sonne schien über den hohen Bergen.,The sun was shining over the high mountains.,The sun shone over the high mountains.,Sun,loan,0.524735797760732,0.8757427021441488,[],false loanword,"[0, 0]",[],[]
pralltriller,Pralltriller,"Der Pralltriller war ein kleiner, aber lebhafter Song von einem jungen Sänger in München.",The Pralltriller was a small but lively song by a young singer in Munich.,The Pralltriller was a small but lively song by a young singer in Munich.,Brackets,loan,1.0000000000000004,0.9998177842565598,['singer'],false loanword,"[0, 0]","[[0.4447721, 0.71386343]]",['singer']
wurst,Wurst,Der kleine Jäger aß eine Wurst beim Fest.,The little hunter ate a sausage at the party.,The small hunter ate a sausage at the party.,Sausage,loan,0.7825422900366438,0.8819444444444444,"['hunter', 'sausage']",false,,"[[0.28932327, 0.5944417], [0.22677532, 0.65186167]]","['hunter', 'sausage']"
Krumholz,Krumholz,"Der kleine Mann schlenderte durch den Krumholzweg, um nach einem geheimen Ort zu suchen.",The little man strolled through the Krumholzweg to search for a secret place.,"The little man wandered through the forest path, in search of a secret place.",Crumpled wood,loan,0.2533654946448646,0.6568655169164076,[],The,"[0.15414838, 0.4883877]",[],[]
Düna,Düna,Der Düna schneit heimlich unter den Bäumen.,The Duna snows secretly under the trees.,The Düna is snowing secretly under the trees.,Duna,loan,0.4671379777282001,0.8294209702660407,[],The,"[0.29177123, 0.57815415]",[],[]
gelbstoff,Gelbstoff,"Der Kunststoffe verwenden Gelbstoff als Reinigungsmittel, um die Oberflächen zu reinigen.",The plastics use yellow as a cleaning agent to clean the surfaces.,"The Kunststoffe verwenden Gelbstoff als Reinigungsmittel, um die Oberflächen zu reinigen.",Yellow matter,loan,0.0367352656298893,0.042016806722689,[],Gelbstoff,"[0.9640342, 0.9640342]",[],[]
baud,*balþaz,Der kleine Balthaz saß am Tisch und beobachtete den Film mit großen Augen.,Little Balthaz sat at the table and watched the film with big eyes.,The little Balthaz sat at the table and watched the movie with great eyes.,*balsaz,loan,0.532800971987552,0.9139100932994064,"['balthaz', 'sat']",false,,"[[0.6071179, 0.3995602], [0.16210964, 0.41618776]]",['sat']
Raetz,Rätz,"Der Hund rannte schnell durch den Wald, um nach Rätz zu suchen.",The dog quickly ran through the forest to look for etching.,The dog ran quickly through the forest in search of Rätz.,Rhythm,loan,0.1782753104279625,0.6384943181818182,[],Rätz,"[0.6873158, 0.6873158]",[],[]
Shertzer,Schertzer,"Der Scherzerei begann, als mein Bruder den ganzen Tag lang meine Lieblingsballspiel ""Schertzer"" mit meiner Schwester spielte.","The joke began when my brother played my favorite ball game ""Schertzer"" with my sister all day long.","The Scherzerei began when my brother played his favorite ball game ""Scherz"" all day long with my sister.",Scissors,loan,0.4124794077825947,0.665844838921762,"['ball', '""scherz""']",Scherz,"[0.7187177, 0.75582194]","[[0.3537562, 0.7629642], [0.6963379, 0.77797854]]","['ball', '""scherz""']"
Herdt,hart,Der Mann ist sehr hart in seiner Arbeit.,The man is very hard in his work.,"The translation of the given German sentence is:

""He is very hard at work.""",Hard,loan,0.1052149517381022,0.436046511627907,[],false,,[],[]
Strohmeyer,Strohmeyer,Der Strohmeyer-Brücke über den Rhein in Koblenz ist eine der bekanntesten Brücken in Deutschland.,The Strohmeyer Bridge over the Rhine in Koblenz is one of the most famous bridges in Germany.,The Strohmeyer Bridge over the Rhine in Koblenz is one of the most famous bridges in Germany.,Strawmeat,loan,1.0000000000000004,0.999898229187869,"['rhine', 'koblenz']",Strohmeyer,"[0.7113673, 0.7113673]","[[0.2217714, 0.597574], [0.32165313, 0.6408322]]","['rhine', 'koblenz']"
Mein,Mein,Mein Vater ist heute Abend zum Sportfest im Park gebracht.,My father was taken to the park for a sports party tonight.,My father is tonight taken to the sports festival in the park.,"I'm sorry, I don't know.",loan,0.179965312717659,0.4259259259259259,"['sports', 'festival']",false,,"[[0.2080133, 0.5009725], [0.22884524, 0.23318213]]","['sports', 'festival']"
Heisenberg,Heisenberg,"Der Physiker, der nach dem KI-Code namens Heisenberg geforscht wurde, starb 1976 an Krebs.","The physicist, who was researched for the AI code called Heisenberg, died of cancer in 1976.",The physicist who was being researched under the code named Heisenberg died in 1976 of cancer.,Heisenberg,loan,0.0935371195615546,0.4649999999999999,['physicist'],Heisenberg,"[0.845489, 0.845489]","[[0.6207852, 0.8014467]]",['physicist']
Helmer,Helge,"Helge ging zum Café, um ein Kaffee zu trinken.",Helge went to the café to have a coffee.,Helge went to the café to drink a coffee.,Help,hard_negative,0.6580370064762461,0.8819444444444444,"['helge', 'café']",false,,"[[0.77185273, 0.77185273], [0.29056937, 0.6647231]]",['café']
Wendorff,Wendorff,"Der kleine Bruder Wendorff ließ seine Katze im Garten spielen, während seine Mutter in der Küche kochte.",Little brother Wendorff let his cat play in the garden while his mother cooked in the kitchen.,The little brother Wendorff let his cat play in the garden while his mother cooked in the kitchen.,Wendorff,loan,0.8852140475440834,0.9940508711224428,"['wendorff', 'garden']",Wendorff,"[0.6722927, 0.6722927]","[[0.6722927, 0.6722927], [0.13983428, 0.58010685]]",['garden']
Dunker,Schenkel,Der Schenkel brachte frische Hühnerfleisch nach Berlin.,The thigh brought fresh chicken meat to Berlin.,The Schenkel brought fresh chicken meat to Berlin.,Legs,hard_negative,0.7506238537503396,0.864795918367347,"['schenkel', 'chicken', 'berlin.']",false,,"[[0.705802, 0.705802], [0.30437422, 0.6935936], [0.33492362, 0.56532943]]","['chicken', 'berlin.']"
Lowenberg,Löwenberg,"Der Touristen fand sich in Löwenberg wieder, wo er den berühmten Schloss aus dem 17. Jahrhundert besuchte.","The tourist found himself in Löwenberg, where he visited the famous castle from the 17th century.","The tourist found himself in Löwenberg, where he visited the famous castle from the 17th century.",Löwenberg,loan,1.0000000000000004,0.9998779296875,['castle'],Löwenberg,"[0.84340006, 0.84340006]","[[0.30592215, 0.6867558]]",['castle']
Baucke,Bau,"Der Architekt begann, das Gebäude zu bauen.",The architect began to build the building.,The architect began building the building.,Construction,hard_negative,0.3564026463354184,0.8534621578099838,['architect'],false,,"[[0, 0]]",[]
Prehn,Prehn,"Der Tourist fand den historischen Prehn im Mittelalter sehr interessant, weil er ein wichtiger Ort für die Reformation war.",The tourist found the historical Prehn very interesting in the Middle Ages because it was an important place for the Reformation.,The tourist found the historic Prehn in the Middle Ages very interesting because it was a key location for the Reformation.,Prehn,loan,0.4009238280933748,0.8479570840681953,['it'],false,,"[[0.33149576, 0.7075996]]",['it']
hügelkultur,Hügelkultur,"Der Gartenbesitzer verwendete Hügelkultur, um seine Bäume zu stärken und den Boden zu verbessern.",The garden owner used hilly culture to strengthen his trees and improve the soil.,The gardener used hügelkultur to strengthen his trees and improve the soil.,Hill culture,loan,0.5841025928371176,0.7890166487004432,"['gardener', 'hügelkultur', 'soil.']",hügelkultur,"[0.7981327, 0.7981327]","[[0.3443185, 0.7386478], [0.7981327, 0.7981327], [0.42893738, 0.72352934]]","['gardener', 'soil.']"
Sauser,lausen,"Die Bauern sahen die Lausen im Wald, als sie ihre Frühstückspfannen abgossen.",The farmers saw the louses in the woods when they poured their breakfast cones.,The farmers saw the rabbits in the woods as they were washing their breakfast pans.,louses,hard_negative,0.2594750714074575,0.6865248226950355,['rabbits'],false,,"[[0.30811247, 0.5057498]]",['rabbits']
Demel,Demel,Der kleine Vater kaufte eine Tüte Demels Schokolade für seine Tochter.,The little father bought a bag of Demel's chocolate for his daughter.,The little father bought a box of Demel's chocolate for his daughter.,Demel,loan,0.7611606003349888,0.9139118457300276,"['box', 'chocolate']",Demel,"[0.55978656, 0.55978656]","[[0.20895012, 0.52531964], [0.22204743, 0.55680853]]","['box', 'chocolate']"
