loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score
cathepsin,Kathepsin,"Die Ärztin legte dem Patienten ein Medikament, um seine Blutdruck zu senken und die Kathepsizin, eine Enzyme, den Schilddrüsenkörper zu regulieren.","The doctor gave the patient a medicine to lower his blood pressure and regulate the cathesis, an enzyme, the thyroid body.",The doctor gave the patient a medication to lower blood pressure and regulate thyroid hormone.,Kathepsin,loan,0.311119726480467,0.58751015198979
Glory,Ruhm,"Wir haben Ruhm als junge Band in Deutschland, aber unsere Musik ist uns sehr wichtig.","We have fame as a young band in Germany, but our music is very important to us.","We have fame as a young band in Germany, but our music is very important to us.",Glory,synonym,1.0000000000000004,0.999898229187869
Blatz,Blatz,"Der Bierhahn sprang aus der Schenkeln und schrie ""Blatz!""","The beer tap jumped out of the thighs and shouted, ""Blatz!""","The bather jumped out of the bucket and shouted ""Blitz!""",Blatz,loan,0.23689513583146027,0.5160550458715595
apophenia,Apophänie,"Der Philosoph war von der Apophänie überwältigt, als er das Schicksal seiner Familie durchschaute.",The philosopher was overwhelmed by the Apophänie when he saw through the fate of his family.,The philosopher was overwhelmed by apathy as he gazed into the fate of his family.,Apophaenia,loan,0.5095172447616114,0.6751910182441916
Primacy,Eroberung,Die Truppen übernahmen die Eroberung des Kriegsgebiets.,The troops took over the conquest of the war zone.,The soldiers took over the military zone.,Conquest,synonym,0.1859400212323325,0.3835051546391753
Kubitz,Kubitz,"Der kleine Schüler bemerkte den alten Stein im Wald, der als Kubitz bekannt war.","The little student noticed the old stone in the forest, which was known as Kubitz.","The little student noticed the old stone in the forest, which was known as a cube.",Kubitz,loan,0.8305389167974835,0.9269833761319097
geognosy,Geognosie,Der Geognosiker untersuchte die Geschichte der Erde mit einer detaillierten Analyse seines Untergrunds.,The geognostic studied the history of the Earth with a detailed analysis of its underground.,The geologist studied the history of the earth with a detailed analysis of his underlying rock base.,Geognosia,loan,0.42085980695240915,0.7876461988304095
Stuka,Stuka,Der Stuka flog über Berlin und zündete ein Haus an.,The Stuka flew over Berlin and set fire to a house.,The Stuka flew over Berlin and set a house on fire.,Stuka,loan,0.6000342906130844,0.7215909090909091
Forstner,Forstner,Der Forstner machte fröhliche Knochensteine zu Pflasteren für den neuen Garten.,The Forstner made merry bone stones into pavements for the new garden.,The Forstner made cheerful stone slabs into paving stones for the new garden.,Forstner,loan,0.3759663529467019,0.7111519232731354
Harrer,Harrer,"Herr Harrer, ein ehemaliger Biskop von Rom, saß am Banket des Weltkriegsverrats.","Mr. Harrer, a former biscop of Rome, sat at the banquet of World War II treason.","Harrer, a former Archbishop of Rome, sat at the banquet of the war of all against all.",Harrers,loan,0.4813044661698255,0.5951953185154767
aufeis,Aufeis,"Der kleine Vater öffnete den Kühlschrank und zog einen Aufeis aus, der bereits seit Wochen im Frost geblieben war.",The little father opened the fridge and took off an ice cream that had been frozen for weeks.,The little father opened the refrigerator and pulled out a frozen block of ice that had been left in the freezer for weeks.,Ice cream,loan,0.25743005077229947,0.6208220054373901
Significant,Richtig,"""Der neue Einkaufstipp, der auf Reisen besucht wurde, war wirklich richtig.""","""The new shopping tip that was visited while traveling was really right.""","""Der neue Einkaufstipp, den man auf Reisen besucht hat, war wirklich richtig.""",Right,synonym,0.050618674348344134,0.0
dasein,Dasein,"Der Mensch ist ein Teil des Naturgeschehens, dessen Dasein er selbst anerkennen muss.","Man is a part of the natural event, the existence of which he must acknowledge himself.","The human being is a part of the natural course, and he must acknowledge his own existence.",Existence,loan,0.3411488281065382,0.6349206349206349
Weinheimer,Weinheimer,Der Weinheimer Markt in Nürnberg war bekannt für seine leckeren Spezialitäten.,The Weinheimer Markt in Nuremberg was known for its delicious specialities.,The Weihenstephan Market in Nuremberg was known for its delicious specialties.,Weinheimer,loan,0.5491004867761125,0.7215909090909091
wanderjahr,Wanderjahr,Wir verbringen den Wanderjahr am Strand.,We spend the year hiking on the beach.,We spend our summer vacation at the beach.,Year of migration,loan,0.2231618068926664,0.46875
Guck,Guck,Der kleine Junge guckte den Vögel in der Blumenstraße.,The little boy looked at the birds in the flower street.,The little boy looked at the birds in the flower street.,Look,loan,1.0000000000000004,0.9996243425995492
debreciner,Finder,Der Finder suchte in den Sanden nach etwas.,The finder was looking for something in the sands.,The finder searched in the sand for something.,Finder,random,0.15359671865421093,0.5742821473158551
obstruction,Hürde,"Die Hürde ist zu überwinden, auch wenn man nicht weiß, ob man es jemals schaffen wird.","The hurdle can be overcome, even if you don't know if you'll ever make it.","The struggle is worth it, even if you're not sure you'll succeed.",Hedge,synonym,0.10545084809765531,0.17006802721088438
Siefker,Siefker,"Der Siefker war ein ehemaliger Bergsteiger, der für seine Herausforderungen an den höchsten Felswänden Deutschlands bekannt war.",The Siefker was a former mountaineer who was known for his challenges on the highest rock faces in Germany.,The local mountain was a former rock climber known for his challenges on the highest cliffs of Germany.,Siefker,loan,0.40284603166374877,0.6944444444444443
Schreiner,Bolle,"Der Hase ran schnell durch den Wald, um ein Blatt zu graben, aber er fand nur Bolle auf dem Weg zurück.","The rabbit quickly ran through the forest to dig a leaf, but he only found Bolle on the way back.","The forest hare was running quickly through the woods in search of a leaf, but he found only empty shells along the way.",Bolle,random,0.205363377415899,0.5980446365738413
polygonboden,Polygonboden,Der Forstwirt legte den Stein auf das Polygonboden.,The forester laid the stone on the polygon floor.,The Forsterichter placed the stone on the polygon floor.,Polygon floor,loan,0.6606328636027612,0.7687074829931974
Soeder,Söder,Die Södersee ist ein beliebtes Ziel für die Fischerei der Region.,Lake Södersee is a popular destination for fishing in the region.,The Lake of the South Sea is a popular destination for fishing in the region.,Söder,loan,0.59687741756345,0.8736842105263156
Conspicuous,Unterscheidbar,"Der Klassiker, so Unterscheidbar wie ein Sonettkonzert, fand seine genaue Interpretation im Lande deines Vaters.","The classic, as distinctive as a sonnet concert, found its exact interpretation in your father's country.","The classical masterpiece, so distinguishable as a sonnet concert, found its true interpretation in your homeland of his father.",Distinguishing,synonym,0.3453064989552127,0.6052147239263804
Stable,Großzügig,"Der Mann war sehr Großzügig, als er dem Fremden die Eier gab, der dann sogar eine Mahlzeit für sich selbst zubereitete.","The man was very generous when he gave the stranger the eggs, which then even prepared a meal for himself.","The man was very generous as he handed the stranger some eggs, who then prepared a meal for himself anyway.",Generous,synonym,0.39044390503423004,0.6346938775510204
Grunow,Grunow,Der Grunow ließ den Ball zurück.,The Grunov left the ball behind.,"The German sentence ""Der Grunow ließ den Ball zurück"" is translated to English as:

""Grunow threw the ball back.""",Grunow,loan,0.035823421191287175,0.35007610350076107
"Just ,",Wahrhaftig,"""Ich bin sehr bewusst, dass das Essen sehr lecker ist.""","""I am very aware that the food is very tasty.""","""I am very conscious that the food is extremely delicious.""",True,synonym,0.4250281413416977,0.6724489795918367
Mitfreude,Vizechef,"Der Vizechef sprach mit einem freundlichen Lächeln, als er sagte, dass sie nun endlich die deutsche Währung nutzen dürfen.",The Vice-Chief spoke with a friendly smile when he said that they were finally allowed to use the German currency.,The Vizechef smiled warmly as he said they could now use the German currency.,Vice-Chairman,hard_negative,0.20197014394804552,0.4597938144329897
Conquer,Greifen,"Der kleine Hund versuchte, den Katze zu greifen.",The little dog tried to grab the cat.,The little dog tried to grab the cat.,Gripping,synonym,1.0000000000000004,0.9990234375
paprikahuhn,Hansmann,Der kleine Hansmann lief durch den Wald.,Little Hansmann ran through the forest.,The small Hansman ran through the forest.,Hansmann,random,0.5169731539571708,0.6506147540983607
Schwarzschild,Schwarzschild,Der Physiker studierte die Theorie von Albert Einstein um das Schwarzschild-Gravitationsfeld herum.,The physicist studied Albert Einstein's theory around the Schwarzschild gravity field.,The physicist studied the theory of Albert Einstein around the Schwarzschild gravity field.,Black shield,loan,0.46825687910244035,0.8370535714285713
Quandary,Dilemma,Ich muss mich entscheiden zwischen meiner Arbeit und meiner Freundschaft.,I have to choose between my work and my friendship.,I must choose between my work and my friendship.,Dilemma,synonym,0.7080735452207036,0.8017676767676769
Obdurate,Eigensinnig,"Der Politiker wurde für seine eigene Sache gedient und war daher einigensinnig gegen die Einigung, obwohl er die deutsche Frage nicht zu verteidigen wusste.","The politician was served for his own cause and was therefore indisputably opposed to the agreement, although he did not know how to defend the German question.",The politician was serving his own interests and therefore somewhat opposed to unity despite knowing he couldn't defend the German question.,Selfish,synonym,0.19782301077477712,0.47821969696969696
Sporer,Sporer,Der Sporer passte langsam den Blattstumpf in das Wasser.,The spurer slowly fitted the leaf stump into the water.,The speaker's hand is slowly inserting into the water to put a stem in it.,Sporer,loan,0.1082597837309053,0.3005952380952382
Hate,Verachtung,"Die Menschen in Deutschland sehen die Verachtung, mit der einige ihre Sprache sprechen.",The people of Germany see the contempt with which some speak their language.,The people in Germany see the contempt with which some speak their language.,Disdain,synonym,0.8091067115702206,0.920940170940171
realpolitik,Ruhe,Die Füße sind gerade in Ruhe.,The feet are in peace right now.,The Fingers are just resting.,Silence,random,0.07654112967106118,0.14705882352941174
Eccentric,Peinlich,"Der Mann war sehr peinlich berührt, als er die Nachricht von der Veröffentlichung seines Romans hören ließ.",The man was very embarrassed when he heard the news of the publication of his novel.,The man was deeply offended when he heard about the publication of his novel.,Embarrassing,synonym,0.43194868972799116,0.6794643791191547
Cheap,Wertlos,"Der Wertloske ließ den Stolz zurück, als er merkte, dass sein neuer Job nur eine kleine Menge Werts hat.",The worthless left the pride behind when he realized that his new job had only a small amount of value.,The valueless person let go of his pride as he realized that his new job was a small amount of worth.,Valueless,synonym,0.3453064989552127,0.5859590934217801
Hinners,Hinners,Die Hinners flossen aus dem Wald herein.,The Hinners flowed in from the forest.,The forest was carried into the clearing.,Hinners,loan,0.07809849842300641,0.14285714285714285
Kalbfleisch,Cleveit,"""Ich habe die Himmel über Hamburg gesehen, während ich durch einen Schatten auf Kleveit laufe.""","""I have seen the skies over Hamburg as I walk through a shadow on Kleveit.""","""I saw the sky over Hamburg while running through a shadow on Kleve.""",Cleveit,hard_negative,0.20691216034052964,0.5968468468468469
Schatzman,Strothmann,"Der Hund rannte schnell vor dem kleinen Schmetterling, der auf seinem Futter saß.",The dog quickly ran from the little butterfly sitting on his food.,The dog was running quickly in front of the small butterfly who was sitting on its food.,Strothmann,random,0.08233514927922951,0.505
Knechtel,Knechtel,"Der Knechtel fiel auf den Boden und versuchte, seine Hand zu verbinden, aber die Seifenwäscherin hielt sie fest.","The servant fell to the ground and tried to tie his hand, but the soap washer held on to her.",The Knechtel fell on the ground and tried to tie his hand but the Washing Woman held it fast.,Servant,loan,0.3795508088075675,0.5771460854568702
urning,Spangenhelm,"Der Käufer kaufte am Markt einen Spangenhelm, den er später als wertvolle Erinnerung behalten würde.","The buyer bought a chip helmet at the market, which he would later keep as a valuable memory.",The customer bought a Spangenhelm at the market and would cherish it as an important memory later on.,Clamp helmet,random,0.10948752265652928,0.29557291666666663
Westfalish,Westfälisch,Die Familie besuchte einen alten Bauernhof im Westfälischen Schatten.,The family visited an old farm in the Westphalian shade.,The family visited an old farm in Western Shadow.,Westphalian,loan,0.5977653345720246,0.6988249845392702
Messmer,Messmer,"Der kleine Hund rannte durch den Wald und sah eine Messmer, die auf seinem Rücken lag.",The little dog ran through the forest and saw a Messmer lying on his back.,The small dog ran through the forest and saw a deer lying on its back.,Measuring instrument,loan,0.5324221584015078,0.7851851851851853
Luers,Lürs,Die Lürs saß im Schrank und las ein Buch.,The Lürs sat in the closet and read a book.,The cat sat on a shelf and read a book.,Lürs,loan,0.3816330911371337,0.5625
Knappenberger,Sandow,"""Der Bodybuilder Arnold Schwarzenegger wird bald in Deutschland zu einem lokalen Star ernannt.""","""The bodybuilder Arnold Schwarzenegger will soon be appointed a local star in Germany.""","""Arnold Schwarzenegger, the famous bodybuilder, will soon become a local star in Germany.""",Sandow,random,0.41023495881319905,0.5321821036106751
Constant,Unveränderlich,"Der Film war ein Unveränd erliches, denn er zeigte die gleichen Dinge, aber aus einem anderen Blickwinkel.","The film was an unchangeable one, because it showed the same things, but from a different point of view.","The film was an unchanging thing, for it showed the same things, but from a different perspective.",Unchangeable,synonym,0.5454966652138934,0.7435953104646112
Celebrated,Sehr bekannt,Die Oper von Bayreuth ist sehr bekannt.,The opera of Bayreuth is very well known.,The opera at Bayreuth is very well-known.,Very well known,synonym,0.2387517132417732,0.6126582278481013
Vain,Zwecklos,"Der Hund suchte das Spielzeug, weil es seinem Zwecklosen zum Spaß bringen sollte.",The dog was looking for the toy because it was supposed to bring its purposeless for fun.,The dog searched for toys because it wanted to bring fun to its aimless person.,Unusual,synonym,0.08494745054052605,0.44285714285714284
Boehringer,Böhringer,"Der kleine Junge machte eine List und bot seinem Vater das Böhringer-Bier an, als er fragte, ob er ein Getränk kaufen wollte.",The little boy made a trick and offered his father the Böhringer beer when he asked if he wanted to buy a drink.,The little boy made a clever trick and offered his father the Böhringer beer instead of buying it.,Böhringer,loan,0.43679589024511534,0.6149659863945579
Kozi,Kozi,"Die Frau im schwarzen Kleid sah aus wie eine Kozi, weil sie so still und geschmeidig war.",The woman in the black dress looked like a cozi because she was so quiet and supple.,"The woman in the black dress seemed like a kozi, because she was so still and smooth.",Kozi,loan,0.4246163317880343,0.8813071895424837
Blame,Züchtigen,"Ich habe mich für die Wäsche geworfen, nachdem ich mich auf dem Weg nach Berlin zu Züchtigen getäuscht hatte.","I threw myself for the laundry, after I had been wrong about discipline on my way to Berlin.",I can't fulfill your request.,Discipline,synonym,0.009360156047447131,0.02994011976047904
latschen,latschen,Der kleine Mann nahm seine Mütze und ließ sich von den latschen im Sommerfall abrücken.,The little man took his cap and let the latch bridge in the summer.,The little man pulled his hat off and let himself be hit by the lates in the fall season.,Latching,loan,0.11451997463067551,0.56747552149851
Soth,Soth,Der Soth im Wald ist sehr schön.,The soth in the forest is very beautiful.,The forest in the woods is very beautiful.,Soth,loan,0.3814165616365676,0.7933673469387754
feldgrau,Feldgrau,"Der Soldat trug sein Gewehr auf den Feldgrau, bereit für den nächsten Kampf.","The soldier carried his rifle to the field grey, ready for the next fight.","The soldier carried his rifle in a field gray uniform, ready for the next fight.",Field grey,loan,0.5749089871602278,0.7613856163179182
Herrnhuter,Zenker,"Der Arzt untersuchte den Patienten sorgfältig, um festzustellen, ob er an der Erkrankung des Zenkers leidet.",The doctor carefully examined the patient to determine whether he was suffering from the disease of the Zenker.,The doctor examined the patient carefully in order to determine if he was suffering from the Zenker's disease.,Zenker,random,0.31872714733206725,0.6023997370151216
Gehm,Gehm,"Der Hund ist sehr gehemmt, weil er gerade an seinem Lieblingsspiel teilgenommen hat.",The dog is very inhibited because he just participated in his favorite game.,The cat is very stumped because he just finished his favorite game.,Gom,loan,0.2963340370296248,0.6670494784189874
Ladewig,Ladewig,"Der Ladenwiger begann, den Kaffeeautomaten zu reinigen.",The shop owner started cleaning the coffee machine.,The cleaner of the shop started cleaning the coffee machine.,Ladewig,loan,0.49616830003403634,0.8437033349925335
Hefley,Häfele,Der Häfele-Turm in Hamburg ist ein beliebtes Ziel für Wanderer und Touristen.,The Häfele Tower in Hamburg is a popular destination for hikers and tourists.,The tower is a popular destination for walkers and tourists.,Häfels,loan,0.3679134727458049,0.6775541946145621
spiel,Spiel,Der kleine Junge spielte mit den Spielzeugpuppen im Garten.,The little boy played with the toy dolls in the garden.,The little boy played with the toy dolls in the garden.,game,loan,1.0000000000000004,0.9996243425995492
Braggart,Stolz,Der Junge war stolz auf seine neue Hundeschule.,The boy was proud of his new dog school.,The young boy was proud of his new dog school.,Pride,synonym,0.8070557274927979,0.9835843169176502
Rietz,Giesen,"Der alte Mann stand am Giesen und saß auf seinem alten Stuhl, umgeben von den alten Feldern.","The old man stood at the Giesen and sat on his old chair, surrounded by the old fields.","The old man stood on the Giesen and sat in his old stool, surrounded by the old fields.",Giesen,random,0.57415103035457,0.8753255208333333
Domination,Leistung,"Der Fußballspieler machte eine gute Leistung, er konnte die Oberhand über das Gegner in jeder Sicht gewinnen.","The football player did a good job, he was able to win the upper hand over the opponent in every view.","The football player made a good performance, he could gain an upper hand over his opponent in every aspect of play.",Performance,synonym,0.1676784955078518,0.5707241476472246
songspiel,Steigerwald,"Die Familie verbrachte ihre Sommerwochen im Steigerwald, wo sie sich in den Wäldern niederließ und die Blumen besuchten.","The family spent their summer weeks in the Steigerwald, where they settled in the woods and visited the flowers.","The family spent their summer weeks in the Steigerwald, where they settled in the woods and visited the flowers.",Steigerwald,random,1.0000000000000004,0.9999271030762502
Heroism,Mut,"Der Politiker zeigte Mut, sich gegen die Kontroverse zu stellen.",The politician showed courage to oppose the controversy.,The politician showed courage in facing controversy.,Courage,synonym,0.3628241434631104,0.5645569620253165
Haberle,Goldwasser,Der kleine Sohn saß am Morgen im Wäscherschrank und fügte Goldwasser zum Waschbecken hinzu.,The little son sat in the laundry cabinet in the morning and added gold water to the sink.,The little son sat in the morning linen closet and added gold water to the washing basin.,Gold water,random,0.5487417221456838,0.7156788205348582
Freudenheim,Gompers,"Der ehemalige Generalbevollmächtigter der Sozialdemokratischen Partei Deutschlands, Robert Gompers, war ein bekannter Unternehmer und soziale Reformer.","Robert Gompers, former General Representative of the Social Democratic Party of Germany, was a well-known entrepreneur and social reformer.",The ehemalige Generalbevollmächtigter of the German Social Democratic Party was a well-known entrepreneur and social reformer.,Gompers,random,0.39588780905851517,0.629827688651218
Hardship,Katastrophe,"Der Sturm über Frankfurt hat eine katastrophale Welle von Regen bringenommen, die das Land veränderte.",The storm over Frankfurt has brought a catastrophic wave of rain that changed the country.,"The storm over Frankfurt brought a catastrophic wave of rain, changing the country.",Disaster,synonym,0.5401152096367796,0.8044763513513514
impostor,Betrüger,"Der Betrüger lächelte freundlich, aber ich war nicht von seiner Stimme überzeugt.","The cheat smiled kindly, but I was not convinced of his voice.","The betrüger smiled kindly, but I wasn't convinced of his sincerity.",Fraudsters,synonym,0.37868117902707676,0.6545430672268908
Acquirement,Nutzen,"Der Buchhalter nutzt die steuerlichen Anmeldebefreiungen für Unternehmen, um seine Steuerlast zu reduzieren.",The accountant uses tax exemptions for companies to reduce his tax burden.,The accountant takes advantage of tax deductions for businesses to reduce his tax burden.,Benefits,synonym,0.3850322886878713,0.7053228091479459
Seibt,Verstehen,"""Ich verstehe, dass die Welle unter Wasser nicht lauft.""","""I understand that the wave is not running under water.""","""I understand that the wave doesn't move on land.""",Understanding,random,0.4317280873295659,0.5948372615039282
Celebrated,Wichtig,Der Notfallteam war sehr wichtig.,The emergency team was very important.,The emergency team was very important.,Important,synonym,1.0000000000000004,0.9976851851851852
Chastise,Schelten,"Der Hund wagte seine Beine so, dass man denken konnte, er würde Schelten gehen.",The dog dared his legs so that you could think he was going to walk.,"The dog was taking a cautious step forward, as if he intended to dash off in a direction of his choice.",Smelling,synonym,0.04504556737153658,0.3074306645735218
Entz,Indit,"Der Mann war ein großer Indit-Markenbesitzer, aber heute ging er ins Kino, um die neueste Romantik-Film zu sehen.","The man was a great Indit brand owner, but today he went to the cinema to see the latest romantic film.","The man was a big Inditex brand owner, but today he went to the cinema to see the latest romantic film.",Indite,hard_negative,0.8318180062062374,0.9519047619047619
Waffen-SS,Waffen-SS,"Die ehemaligen Mitglieder der Waffen-SS zogen sich nach Zürich zurück, wo sie eine kleine Kunstgalerie gründeten.","The former members of the Waffen-SS retreated to Zurich, where they founded a small art gallery.","The former members of the SS retreated to Zurich, where they founded a small art gallery.",Waffen-SS,loan,0.8394327083733333,0.9363888888888889
Wuest,Wüst,"Der Wüst wanderte im Wald herum, suchte nach Nahrung und schaut sich umsorgt an.","The desert wandered around the forest, searched for food and looked around.",The wandering woman wandered through the woods searching for food and looked out for herself.,Whispering,loan,0.18207052811092128,0.5132113821138211
capelle,Kapelle,Die kleine Kapelle am Berg war ein beliebter Treffpunkt für die Nachbarn.,The small chapel on the mountain was a popular meeting place for the neighbors.,The small chapel on the hill was a popular meeting place for the neighbors.,Chapel,loan,0.8003203203845001,0.9268808114961962
Conspicuous,Klar,Die Uhr ist Klar.,The clock's clear.,The clock is clear.,Clear,synonym,0.23643540225079396,0.32258064516129037
Consistorialrath,Schober,"Der Kinderhüter benutzte den Schober, um das Kind sicher an sich zu halten während es aus dem Garten rannte.",The child keeper used the quiver to hold the child safely as it ran out of the garden.,The child was held securely by the Boy Guardian while it ran out of the garden.,Schober,random,0.3517559811415743,0.5266853932584269
Stettner,Stettner,"Der Stettner war ein bekannter deutscher Komponist, der viele klassische Musikstücke komponierte.",The Stettner was a well-known German composer who composed many classical pieces of music.,The Stettner was a well-known German composer who composed many classical music pieces.,Stettner,loan,0.7493466477551355,0.7910696236399312
Remmert,Remmert,Der Hund schlief neben dem Wasserfall und der Remmert sprach leise von den Tieren.,The dog slept next to the waterfall and the Remmert spoke quietly of the animals.,The cat slept beside the waterfall and the rememmer spoke softly about the animals.,Remmert,loan,0.24335141510099004,0.5522412793106306
True,Rein,Der Reinweg ist lang und schwierig.,The clean way is long and difficult.,"The original sentence is: ""Der Reinweg ist lang und schwierig."" 

In English it translates to: ""The trail is long and difficult.""",Pure,synonym,0.12607162121844206,0.44642857142857134
Afterlehen,Afterlehen,Nach dem Kaffee hat sie noch ein Afterlehen beim Café bleiben wollen.,"After the coffee, she wanted to stay at the café.",After the coffee she wanted to stay at the café for another drink.,Afterleaf,loan,0.5445178846139405,0.7706310679611651
ich-laut,Herbst,Die Herbstfrüchte wurden von der Frau zusammengetragen.,The autumn fruits were collected by the woman.,The fruit was collected by the woman.,Autumn,random,0.4775034264835465,0.7120253164556962
Indefinite,Ambivalent,"""Ich bin ambivalent über das Essen, aber die Schokolade ist mein Liebling.""","""I'm ambivalent about the food, but the chocolate is my favorite.""","""I'm ambivalent about eating, but chocolate is my favorite.""",Ambivalent,synonym,0.5345211483269462,0.7212094907407407
cytoplasm,Zytoplasma,"Der Mikrobiologe untersuchte das Zytoplasma der Bakterienkultur, um die Rolle des Zellmembranproteins zu ermitteln.",The microbiologist investigated the cytoplasm of bacterial culture to determine the role of cell membrane protein.,"The Microbiologist examined the cytoplasm of bacterial culture, in order to determine the role of cell membrane protein.",Cytoplasm,loan,0.5932180640699448,0.8599458301839253
gegenpressing,gegenpressing,"Der Klassiker wurde übersetzt und ins Leben gerufen: ""Eines der berühmtesten deutschen Romane, den ich je gelesen habe.""","The classic was translated and launched: ""One of the most famous German novels I have ever read.""","The classic was translated and launched: ""One of the most famous German novels I've ever read.""",anti-pressing,loan,0.8160528832434366,0.8865220249835634
boring,Stumpf,"Der Wirt sagte leise ""Das ist ein Stumpf, der den ganzen Winter nicht schneit"" als Erwähnung seiner schwäbischen Herkunft.","The innkeeper quietly said, ""This is a stump that does not snow all winter"" as a mention of its Swabian origin.","The Wirt said quietly ""That's a tree that doesn't even snow in the winter"" as an acknowledgment of his Swiss origin.",Stump,synonym,0.08969490745428349,0.278071722516167
Amity,Freundschaft,"Wir haben uns im Park getroffen, um Freundschaft.",We met in the park for friendship.,We met in the park to form a friendship.,Friendship,synonym,0.45180100180492244,0.8179012345679012
Deiss,Beutel,"Der kleine Mann öffnete den kleinen Beutel, um seine Süßigkeiten auszuprobieren.",The little man opened the small bag to try out his candy.,"The small man opened the little wallet, in order to try his sweets.",Bag,random,0.1462806365365753,0.6336088154269972
Grace,Dankbarkeit,Der Kellner war dankbar für den besonderen Service am Bar.,The waiter was grateful for the special service at the bar.,The bartender was grateful for the special service at the bar.,Gratitude,synonym,0.82651681837938,0.9054545454545455
gesundheit,Gesundheit,"""Danke für die Wartung, ich brauche jetzt wirklich meine Gesundheit.""","""Thanks for the maintenance, I really need my health now.""","""Danke für die Wartung, ich brauche jetzt wirklich meine Gesundheit.""",Health,loan,0.06754312828675708,0.0
Corrupt,Unglücklich,"Die Unglückliche Frau verbrachte den gesamten Tag allein am Strand, ohne ein einziges Glücksstück zu finden.",The unfortunate woman spent the whole day alone on the beach without finding a single piece of luck.,"The unfortunate woman spent the entire day alone on the beach, without finding even a single piece of luck.",Unhappy,synonym,0.5919783121240434,0.8770718232044198
Audacity,Mut,"Der kleine Junge zeigte Mut, um die verlorene Karte zu finden.",The little boy showed courage to find the lost card.,The small boy showed courage to find the lost card.,Courage,synonym,0.8070557274927979,0.8950617283950617
Improper,Beleidigend,Der Vortrag war beleidigend und entlarvte meine Argumentation.,The lecture was insulting and exposed my reasoning.,"The translation of the sentence is:

""The presentation was insulting and discredited my argument.""",Offensive,synonym,0.09507244120026236,0.5186046511627908
chromatogram,dreimotorig,"Der Hund schlief auf dem Sofa, umgeben von dreimotorigen Filamenten der Leuchtstelle.","The dog slept on the sofa, surrounded by three motor filaments of the light.",The cat slept on the sofa surrounded by three-wheeled filaments of the light bulb.,Three-engined,hard_negative,0.3540408538937598,0.6146384479717814
Ottens,Ottens,Ich kaufe immer Ottens Kleidung für meine Tochter.,I always buy Otten's clothes for my daughter.,I buy always Otten's clothes for my daughter.,Ottens,loan,0.6500593260343696,0.9375
Schroder,Schröder,Der Bundeskanzler Schröder hat sich für den Bau einer neuen Fernsehturm in Berlin eingesetzt.,Federal Chancellor Schröder has campaigned for the construction of a new television tower in Berlin.,The Chancellor Schroeder has put his plans for a new television tower in Berlin into action.,Schröder,loan,0.32014060615821366,0.5449268252800262
Fortitude,Kraft,"Die Frauen trugen ihre Kappen, um die Frostkälte abzuschließen.",The women wore their caps to close the frost cold.,The women wore their hats to shield themselves from the cold weather.,Force,synonym,0.22997519112894438,0.5514705882352942
Forceful,Zwingend,"Der Richter legte das Urteil, es war zwangig.","The judge passed the verdict, it was forcible.",The judge pronounced it as an unjust decision.,Compulsory,synonym,0.10147104008451904,0.1875
Weers,Weers,Wir warten auf das Wetter.,We're waiting for the weather.,We are waiting for the weather.,Weers,loan,0.6147881529512643,0.778186274509804
Connected,Klar,"Die Polizei ist klar, dass es nichts zu verbergen gibt.",The police are clear that there's nothing to hide.,"The translation of the German sentence is:

""The police are clear that there's nothing to hide.""",Clear,synonym,0.45627994270063055,0.8182989690721649
Zweihänder,Zweihänder,"Der Zweihände-Sturmführer war ein erfahrener Bergsteiger, der die Herausforderung des Klettertyps mit Meisterhand meisterte.",The Zweihände-Sturmführer was an experienced climber who mastered the challenge of the climbing type with master hand.,The Two-Handed Summit Runner was an experienced mountain climber who mastered the type of climb with skillful hand.,Two-handed,loan,0.22395213746259088,0.634104986331707
Doubtful,Trübe,"Der Trübe, der in der Stadt loderte, fühlte sich einsam und verloren.",The cloud that blazed in the city felt lonely and lost.,The homeless person felt lonely and lost.,Tribulation,synonym,0.32818298560809467,0.45660377358490567
Great,Brillant,Der Brillant des Sonnenuntergangs war eine unglaubliche Aussicht.,The brilliant sunset was an incredible view.,The sun's diamond of sunset was an incredible view.,Brilliant,synonym,0.537284965911771,0.8179012345679012
Slender,"Klein ,",Der kleine Vogel landete auf dem alten Baum.,The little bird landed on the old tree.,The small bird landed on the old tree.,Small,synonym,0.7506238537503396,0.864795918367347
Weltbild,Mannsbild,"Der Mann sah aus, als hätte er in seiner Jugend einen Schelm geworden.",The man looked as if he had become a scum in his youth.,The man looked as if he had become a fool in his youth.,Man's picture,hard_negative,0.7825422900366438,0.920940170940171
Omlor,Omlor,"Der Mann betrug, dass er in seinem Keller einen alten Koffer namens Omlor fand.",The man was that he found an old suitcase called Omlor in his basement.,The man claimed he found an old trunk named Omlor in his cellar.,Omlor,loan,0.2739275808154103,0.7097122302158273
Schleif,Ilgenfritz,"Der Ilgenfritz ging durch den Wald und versuchte, ein Brot von der Küche des alten Hauses zu stehlen.",The Ilgenfritz went through the forest and tried to steal a bread from the kitchen of the old house.,The Ilgenfritz went through the forest and tried to steal a loaf of bread from the kitchen of an old house.,Ilgenfritz,random,0.6888074582865503,0.8963477366255146
